"month","day","year","species_id","weight"
2,26,1983,"RM",10
2,26,1983,"DM",43
2,26,1983,"DM",42
2,27,1983,"PE",20
2,27,1983,"OL",46
2,27,1983,"RM",9
2,27,1983,"DS",117
2,27,1983,"DO",54
2,27,1983,"RM",8
2,27,1983,"DO",54
2,27,1983,"DM",42
2,27,1983,"OL",14
2,27,1983,"DO",49
2,27,1983,"DS",141
2,27,1983,"DM",38
2,27,1983,"DO",53
2,27,1983,"DM",48
2,27,1983,"DO",56
2,27,1983,"RM",9
2,27,1983,"DM",43
2,27,1983,"DM",40
2,27,1983,"RM",12
2,27,1983,"DM",43
2,27,1983,"RM",8
2,27,1983,"RM",14
2,27,1983,"DM",47
2,27,1983,"PF",7
2,27,1983,"DM",38
2,27,1983,"DS",143
2,27,1983,"DM",46
2,27,1983,"DM",48
2,27,1983,"RM",11
2,27,1983,"DO",52
2,27,1983,"DM",42
2,27,1983,"DO",46
2,27,1983,"DM",44
2,27,1983,"DS",122
2,27,1983,"OL",33
2,27,1983,"DO",57
2,27,1983,"DO",47
2,27,1983,"DM",46
2,27,1983,"DM",42
2,27,1983,"OT",25
2,27,1983,"DM",50
2,27,1983,"DM",45
2,27,1983,"PM",18
2,27,1983,"DO",38
2,27,1983,"PF",6
2,27,1983,"DS",121
2,27,1983,"PE",22
2,27,1983,"DM",48
2,27,1983,"DM",40
2,27,1983,"DM",42
2,27,1983,"PF",7
2,27,1983,"OL",31
2,27,1983,"RM",7
2,27,1983,"DM",49
2,27,1983,"DM",44
2,27,1983,"DS",128
2,27,1983,"DM",41
2,27,1983,"RM",8
2,27,1983,"DM",47
2,27,1983,"DM",36
2,27,1983,"PF",6
2,27,1983,"DM",48
2,27,1983,"OL",45
2,27,1983,"DM",43
2,27,1983,"DS",117
2,27,1983,"DM",40
2,27,1983,"OT",18
2,27,1983,"PE",23
2,27,1983,"DM",46
2,27,1983,"DM",39
2,27,1983,"DM",42
2,27,1983,"DM",38
2,27,1983,"DO",54
2,27,1983,"DM",35
2,27,1983,"RM",10
2,27,1983,"DS",130
2,27,1983,"DM",48
2,27,1983,"RM",10
2,27,1983,"DM",37
2,27,1983,"DM",48
2,27,1983,"RM",8
2,27,1983,"RM",9
2,27,1983,"DM",47
2,27,1983,"RM",10
3,14,1983,"DS",127
3,14,1983,"RM",8
3,14,1983,"PF",6
3,14,1983,"DS",104
3,14,1983,"RM",8
3,14,1983,"DM",38
3,14,1983,"DM",41
3,14,1983,"PF",5
3,14,1983,"DM",44
3,14,1983,"RM",9
3,14,1983,"RM",9
3,14,1983,"RM",10
3,14,1983,"DS",141
3,14,1983,"DM",36
3,14,1983,"DS",124
3,14,1983,"PF",7
3,14,1983,"RM",10
3,14,1983,"DO",49
3,14,1983,"RM",9
3,14,1983,"PM",26
3,14,1983,"RM",9
3,14,1983,"OL",29
3,14,1983,"RM",11
3,14,1983,"DM",51
3,14,1983,"DO",50
3,14,1983,"PF",7
3,14,1983,"RM",8
3,14,1983,"DM",42
3,14,1983,"DM",41
3,14,1983,"PF",5
3,14,1983,"DM",42
3,14,1983,"DM",46
3,14,1983,"DO",52
3,14,1983,"DM",40
3,14,1983,"PE",20
3,14,1983,"DS",160
3,14,1983,"DM",45
3,14,1983,"RM",11
3,14,1983,"DM",37
3,14,1983,"DM",44
3,14,1983,"DM",45
3,14,1983,"OT",28
3,14,1983,"RM",7
3,14,1983,"DM",42
3,14,1983,"OL",36
3,14,1983,"DM",41
3,14,1983,"OL",36
3,14,1983,"OT",29
3,14,1983,"RM",14
3,14,1983,"PF",7
3,14,1983,"DM",42
3,14,1983,"RM",8
3,14,1983,"DM",42
3,14,1983,"RM",11
3,14,1983,"DM",44
3,14,1983,"DS",118
3,14,1983,"PF",6
3,14,1983,"RM",8
3,14,1983,"DM",47
3,14,1983,"DM",44
3,14,1983,"DM",49
3,14,1983,"DO",48
3,14,1983,"DM",52
3,14,1983,"RM",8
3,14,1983,"DM",46
3,14,1983,"DS",122
3,14,1983,"RM",8
3,14,1983,"DM",45
3,14,1983,"DS",118
3,14,1983,"DM",48
3,14,1983,"RM",10
3,14,1983,"DO",53
3,14,1983,"DS",128
3,14,1983,"DM",46
3,14,1983,"OT",26
3,14,1983,"DM",45
3,14,1983,"DM",48
3,15,1983,"DM",46
3,15,1983,"DO",53
3,15,1983,"OL",43
3,15,1983,"PF",6
3,15,1983,"PF",6
3,15,1983,"PF",6
3,15,1983,"DM",43
3,15,1983,"DM",42
3,15,1983,"DO",47
3,15,1983,"OL",48
3,15,1983,"OT",27
3,15,1983,"DM",36
3,15,1983,"DO",53
3,15,1983,"DO",54
3,15,1983,"DM",44
3,15,1983,"DO",53
3,15,1983,"DO",52
3,15,1983,"DS",91
3,15,1983,"DO",47
3,15,1983,"DO",49
3,15,1983,"PF",7
3,15,1983,"PF",7
3,15,1983,"RM",11
3,15,1983,"RM",12
3,15,1983,"OL",27
3,15,1983,"PF",9
3,15,1983,"DS",107
3,15,1983,"DS",115
3,15,1983,"DM",43
3,15,1983,"DM",38
3,15,1983,"OL",34
3,15,1983,"PE",26
3,15,1983,"DO",57
3,15,1983,"DS",129
3,15,1983,"PF",7
3,15,1983,"DM",45
3,15,1983,"RM",11
3,15,1983,"DO",52
3,15,1983,"RM",11
3,15,1983,"DM",50
3,15,1983,"DS",138
3,15,1983,"PF",5
3,15,1983,"DO",45
3,15,1983,"OL",43
3,15,1983,"PF",6
3,15,1983,"DM",42
3,15,1983,"PF",7
3,15,1983,"DM",39
3,15,1983,"PF",5
3,15,1983,"PF",6
3,15,1983,"DS",144
3,15,1983,"DM",44
3,15,1983,"DM",43
3,15,1983,"PF",5
3,15,1983,"DO",58
3,15,1983,"DS",153
3,15,1983,"OL",27
3,15,1983,"PE",24
3,15,1983,"DM",42
3,15,1983,"DO",52
3,15,1983,"OL",36
3,15,1983,"DM",47
3,15,1983,"DM",44
3,15,1983,"DM",43
3,15,1983,"RM",11
3,15,1983,"PF",6
3,15,1983,"DS",146
3,15,1983,"DM",46
3,15,1983,"PF",6
3,15,1983,"DM",43
3,15,1983,"DM",46
3,15,1983,"DM",38
3,15,1983,"DM",48
3,15,1983,"DM",49
3,15,1983,"DS",113
3,15,1983,"DM",34
3,15,1983,"OL",33
3,15,1983,"DM",41
3,15,1983,"OT",26
3,15,1983,"DM",45
3,15,1983,"RM",9
3,15,1983,"DM",52
3,15,1983,"DM",48
4,16,1983,"PE",26
4,16,1983,"RM",11
4,16,1983,"DO",56
4,16,1983,"DS",117
4,16,1983,"PF",8
4,16,1983,"PF",8
4,16,1983,"DM",52
4,16,1983,"PP",16
4,16,1983,"DO",57
4,16,1983,"NL",94
4,16,1983,"DS",130
4,16,1983,"RM",12
4,16,1983,"OL",32
4,16,1983,"NL",44
4,16,1983,"PF",7
4,16,1983,"DM",44
4,16,1983,"DO",49
4,16,1983,"RM",12
4,16,1983,"DO",52
4,16,1983,"DS",143
4,16,1983,"DS",116
4,16,1983,"RM",7
4,16,1983,"DS",123
4,16,1983,"RM",11
4,16,1983,"PF",6
4,16,1983,"DO",52
4,16,1983,"PF",7
4,16,1983,"DM",43
4,16,1983,"DS",122
4,16,1983,"DM",48
4,16,1983,"DS",130
4,16,1983,"DS",74
4,16,1983,"DS",120
4,16,1983,"DM",47
4,16,1983,"RM",10
4,16,1983,"DM",42
4,16,1983,"DM",53
4,16,1983,"DM",44
4,16,1983,"DS",116
4,16,1983,"PM",25
4,16,1983,"DM",39
4,16,1983,"DM",43
4,16,1983,"DM",52
4,16,1983,"DM",43
4,16,1983,"DS",96
4,16,1983,"DM",44
4,16,1983,"DS",128
4,16,1983,"DM",37
4,16,1983,"RM",12
4,16,1983,"PE",26
4,16,1983,"OL",31
4,16,1983,"NL",125
4,16,1983,"RM",13
4,16,1983,"RM",9
4,16,1983,"DM",42
4,16,1983,"RM",9
4,16,1983,"DM",46
4,16,1983,"DM",41
4,16,1983,"DS",73
4,16,1983,"PF",8
4,16,1983,"DM",45
4,16,1983,"DM",45
4,16,1983,"PF",7
4,16,1983,"OL",37
4,16,1983,"DM",45
4,16,1983,"DM",46
4,16,1983,"PF",6
4,16,1983,"PE",24
4,16,1983,"PF",7
4,16,1983,"PF",6
4,16,1983,"DM",45
4,16,1983,"DS",125
4,16,1983,"DS",103
4,16,1983,"PE",18
4,16,1983,"DM",42
4,17,1983,"DO",56
4,17,1983,"DM",45
4,17,1983,"PE",22
4,17,1983,"DO",35
4,17,1983,"PF",5
4,17,1983,"DS",102
4,17,1983,"DS",101
4,17,1983,"DS",77
4,17,1983,"RM",14
4,17,1983,"DM",39
4,17,1983,"PF",8
4,17,1983,"PF",8
4,17,1983,"PF",7
4,17,1983,"DM",51
4,17,1983,"DS",86
4,17,1983,"PE",24
4,17,1983,"DS",91
4,17,1983,"DM",42
4,17,1983,"DO",55
4,17,1983,"DS",76
4,17,1983,"DO",54
4,17,1983,"DM",41
4,17,1983,"PF",8
4,17,1983,"DM",50
4,17,1983,"DS",128
4,17,1983,"RM",11
4,17,1983,"DS",78
4,17,1983,"DS",108
4,17,1983,"PE",19
4,17,1983,"DM",49
4,17,1983,"DM",40
4,17,1983,"PF",7
4,17,1983,"DM",46
4,17,1983,"PF",7
4,17,1983,"PF",7
4,17,1983,"DS",133
4,17,1983,"PF",7
4,17,1983,"DO",61
4,17,1983,"PF",7
4,17,1983,"DS",123
4,17,1983,"DS",125
4,17,1983,"DM",55
4,17,1983,"PF",8
4,17,1983,"PM",25
4,17,1983,"DO",34
4,17,1983,"RM",10
4,17,1983,"PP",12
4,17,1983,"DS",109
4,17,1983,"PM",26
4,17,1983,"DM",43
4,17,1983,"DM",50
4,17,1983,"PF",6
4,17,1983,"DS",67
4,17,1983,"PF",9
4,17,1983,"DS",71
4,17,1983,"DM",55
4,17,1983,"PF",6
4,17,1983,"DS",140
4,17,1983,"DS",94
4,17,1983,"RM",11
4,17,1983,"DM",41
4,17,1983,"PF",6
4,17,1983,"RM",11
4,17,1983,"DS",150
4,17,1983,"OL",33
4,17,1983,"DO",51
4,17,1983,"DS",139
4,17,1983,"DM",37
4,17,1983,"PF",7
4,17,1983,"DS",143
4,17,1983,"PE",22
4,17,1983,"DM",49
4,17,1983,"PM",19
4,17,1983,"PF",6
4,17,1983,"DS",127
4,17,1983,"RM",11
4,17,1983,"DM",47
4,17,1983,"DS",101
4,17,1983,"DM",42
5,14,1983,"DO",66
5,14,1983,"DM",46
5,14,1983,"DM",47
5,14,1983,"PP",17
5,14,1983,"DS",119
5,14,1983,"PF",6
5,14,1983,"RM",11
5,14,1983,"PE",24
5,14,1983,"RM",13
5,14,1983,"DM",40
5,14,1983,"PE",16
5,14,1983,"DS",140
5,14,1983,"PE",21
5,14,1983,"DS",126
5,14,1983,"RM",8
5,14,1983,"PP",15
5,14,1983,"DS",123
5,14,1983,"DM",46
5,14,1983,"DM",45
5,14,1983,"OT",16
5,14,1983,"DS",128
5,14,1983,"DS",91
5,14,1983,"PF",7
5,14,1983,"PF",6
5,14,1983,"DO",56
5,14,1983,"DM",49
5,14,1983,"DS",125
5,14,1983,"DM",46
5,14,1983,"RM",14
5,14,1983,"PF",7
5,14,1983,"OT",16
5,14,1983,"DO",73
5,14,1983,"PE",30
5,14,1983,"DM",49
5,14,1983,"DS",127
5,14,1983,"PE",11
5,14,1983,"DS",113
5,14,1983,"DS",118
5,14,1983,"PM",35
5,14,1983,"DM",26
5,14,1983,"DM",41
5,14,1983,"PM",11
5,14,1983,"OT",29
5,14,1983,"DM",49
5,14,1983,"OT",16
5,14,1983,"DM",46
5,14,1983,"RM",9
5,14,1983,"DS",137
5,14,1983,"DM",35
5,14,1983,"RM",14
5,14,1983,"DS",86
5,14,1983,"NL",151
5,14,1983,"DM",46
5,14,1983,"NL",142
5,14,1983,"PE",24
5,14,1983,"DM",45
5,14,1983,"PE",24
5,14,1983,"RM",8
5,14,1983,"DO",36
5,14,1983,"NL",100
5,14,1983,"PE",19
5,14,1983,"DS",124
5,14,1983,"DS",133
5,14,1983,"DM",47
5,14,1983,"RM",15
5,14,1983,"DM",37
5,14,1983,"PF",8
5,14,1983,"PM",24
5,14,1983,"DM",22
5,14,1983,"PE",31
5,14,1983,"RM",14
5,14,1983,"PP",16
5,14,1983,"DM",54
5,14,1983,"OT",27
5,14,1983,"DS",126
5,14,1983,"DS",133
5,14,1983,"DM",46
5,14,1983,"DO",52
5,14,1983,"PE",24
5,14,1983,"DM",49
5,14,1983,"PF",7
5,15,1983,"PF",10
5,15,1983,"DM",49
5,15,1983,"PF",7
5,15,1983,"PE",24
5,15,1983,"DS",96
5,15,1983,"DM",40
5,15,1983,"OT",28
5,15,1983,"DS",135
5,15,1983,"DS",95
5,15,1983,"DM",48
5,15,1983,"PF",8
5,15,1983,"DS",125
5,15,1983,"DS",139
5,15,1983,"DM",46
5,15,1983,"PP",19
5,15,1983,"OT",17
5,15,1983,"DM",48
5,15,1983,"NL",110
5,15,1983,"DM",45
5,15,1983,"PE",14
5,15,1983,"DS",130
5,15,1983,"PF",8
5,15,1983,"PF",7
5,15,1983,"NL",116
5,15,1983,"DS",120
5,15,1983,"DS",125
5,15,1983,"DS",114
5,15,1983,"PF",9
5,15,1983,"RM",8
5,15,1983,"PF",8
5,15,1983,"PP",19
5,15,1983,"DO",45
5,15,1983,"OT",19
5,15,1983,"DS",104
5,15,1983,"DS",118
5,15,1983,"DM",46
5,15,1983,"DM",47
5,15,1983,"DM",44
5,15,1983,"DM",49
5,15,1983,"RM",11
5,15,1983,"DS",152
5,15,1983,"DM",51
5,15,1983,"DM",46
5,15,1983,"RM",13
5,15,1983,"DM",36
5,15,1983,"RM",10
5,15,1983,"RM",13
5,15,1983,"OT",14
5,15,1983,"DS",118
5,15,1983,"DM",26
5,15,1983,"PF",7
5,15,1983,"DM",52
5,15,1983,"DM",46
6,17,1983,"DM",38
6,17,1983,"DO",53
6,17,1983,"DO",42
6,17,1983,"PP",20
6,17,1983,"DS",111
6,17,1983,"DS",131
6,17,1983,"DS",117
6,17,1983,"PM",20
6,17,1983,"DO",42
6,17,1983,"PM",21
6,17,1983,"DS",122
6,17,1983,"DM",43
6,17,1983,"DO",41
6,17,1983,"DO",31
6,17,1983,"NL",30
6,17,1983,"DM",20
6,17,1983,"DS",118
6,17,1983,"DO",43
6,17,1983,"DO",19
6,17,1983,"RM",11
6,17,1983,"NL",88
6,17,1983,"DS",126
6,17,1983,"DM",44
6,17,1983,"PE",13
6,17,1983,"NL",162
6,17,1983,"PE",14
6,17,1983,"DM",47
6,17,1983,"DO",39
6,17,1983,"DS",135
6,17,1983,"PM",26
6,17,1983,"DM",43
6,17,1983,"PF",7
6,17,1983,"NL",150
6,17,1983,"OT",22
6,17,1983,"DM",48
6,17,1983,"OT",15
6,17,1983,"DO",15
6,17,1983,"DM",47
6,17,1983,"OT",30
6,17,1983,"DM",45
6,17,1983,"DO",46
6,17,1983,"DS",64
6,17,1983,"PF",7
6,17,1983,"DM",40
6,17,1983,"DM",16
6,17,1983,"DM",49
6,17,1983,"DS",134
6,17,1983,"RM",15
6,17,1983,"OT",23
6,17,1983,"PF",7
6,17,1983,"DM",47
6,17,1983,"DS",132
6,17,1983,"DM",46
6,17,1983,"NL",180
6,17,1983,"OT",21
6,18,1983,"PP",17
6,18,1983,"DM",44
6,18,1983,"OL",37
6,18,1983,"DS",127
6,18,1983,"DS",136
6,18,1983,"NL",150
6,18,1983,"DM",29
6,18,1983,"DS",128
6,18,1983,"DS",133
6,18,1983,"DM",43
6,18,1983,"PF",7
6,18,1983,"DM",51
6,18,1983,"DM",48
6,18,1983,"DO",46
6,18,1983,"DO",33
6,18,1983,"OT",19
6,18,1983,"PF",6
6,18,1983,"DO",47
6,18,1983,"OT",30
6,18,1983,"DS",98
6,18,1983,"PP",18
6,18,1983,"DS",122
6,18,1983,"NL",126
6,18,1983,"DM",49
6,18,1983,"PF",7
6,18,1983,"PF",7
6,18,1983,"PF",8
6,18,1983,"DO",49
6,18,1983,"DS",114
6,18,1983,"DM",44
6,18,1983,"DS",121
6,18,1983,"OL",45
6,18,1983,"NL",117
6,18,1983,"PF",9
6,18,1983,"DS",119
6,18,1983,"DS",125
6,18,1983,"PF",9
6,18,1983,"DS",150
6,18,1983,"DM",46
6,18,1983,"DM",54
6,18,1983,"DS",91
6,18,1983,"DS",140
6,18,1983,"OL",30
6,18,1983,"DO",48
6,18,1983,"DS",128
6,18,1983,"DM",45
6,18,1983,"DO",46
6,18,1983,"DM",35
6,18,1983,"OL",41
6,18,1983,"DS",94
6,18,1983,"DM",48
7,16,1983,"DM",50
7,16,1983,"DM",28
7,16,1983,"PP",19
7,16,1983,"DM",47
7,16,1983,"OT",23
7,16,1983,"PF",8
7,16,1983,"DM",32
7,16,1983,"NL",172
7,16,1983,"NL",118
7,16,1983,"DS",130
7,16,1983,"DM",30
7,16,1983,"DO",42
7,16,1983,"PM",27
7,16,1983,"DM",37
7,16,1983,"DO",47
7,16,1983,"DS",135
7,16,1983,"DM",40
7,16,1983,"DS",114
7,16,1983,"DM",47
7,16,1983,"RM",11
7,16,1983,"NL",98
7,16,1983,"DM",52
7,16,1983,"DM",42
7,16,1983,"DM",41
7,16,1983,"PF",7
7,16,1983,"NL",118
7,16,1983,"PM",24
7,16,1983,"DO",47
7,16,1983,"OT",28
7,16,1983,"DM",27
7,16,1983,"PM",18
7,16,1983,"DM",46
7,16,1983,"OT",30
7,16,1983,"DS",123
7,16,1983,"RM",11
7,16,1983,"DO",50
7,16,1983,"PM",19
7,16,1983,"PF",5
7,16,1983,"DO",32
7,16,1983,"DO",45
7,16,1983,"DS",131
7,16,1983,"DM",41
7,16,1983,"DM",36
7,16,1983,"DM",51
7,16,1983,"PP",13
7,16,1983,"DS",76
7,16,1983,"OT",24
7,16,1983,"PF",9
7,16,1983,"DS",108
7,16,1983,"NL",110
7,16,1983,"DS",137
7,16,1983,"DM",25
7,16,1983,"DM",49
7,16,1983,"NL",168
7,16,1983,"OT",29
7,16,1983,"NL",216
7,16,1983,"DM",31
7,17,1983,"DM",44
7,17,1983,"OL",49
7,17,1983,"DM",46
7,17,1983,"RM",10
7,17,1983,"DO",38
7,17,1983,"DM",52
7,17,1983,"DM",42
7,17,1983,"OT",13
7,17,1983,"DO",46
7,17,1983,"DS",122
7,17,1983,"DM",34
7,17,1983,"DM",38
7,17,1983,"DM",43
7,17,1983,"OT",29
7,17,1983,"PF",7
7,17,1983,"NL",135
7,17,1983,"OL",31
7,17,1983,"DS",117
7,17,1983,"PP",13
7,17,1983,"DM",47
7,17,1983,"PF",8
7,17,1983,"PP",13
7,17,1983,"DM",47
7,17,1983,"DO",53
7,17,1983,"OL",27
7,17,1983,"PP",18
7,17,1983,"NL",132
7,17,1983,"DM",37
7,17,1983,"DS",122
7,17,1983,"NL",134
7,17,1983,"OL",32
7,17,1983,"DO",48
7,17,1983,"DM",53
7,17,1983,"OT",27
7,17,1983,"DM",48
7,17,1983,"RM",11
7,17,1983,"DM",48
7,17,1983,"DS",122
7,17,1983,"DS",99
7,17,1983,"DM",46
8,15,1983,"PM",24
8,15,1983,"DM",34
8,15,1983,"DS",132
8,15,1983,"DS",125
8,15,1983,"PP",15
8,15,1983,"NL",148
8,15,1983,"PP",19
8,15,1983,"NL",128
8,15,1983,"DM",33
8,15,1983,"DO",50
8,15,1983,"NL",124
8,15,1983,"DS",133
8,15,1983,"DM",37
8,15,1983,"DS",123
8,15,1983,"DM",44
8,15,1983,"OT",25
8,15,1983,"DS",121
8,15,1983,"DM",37
8,15,1983,"NL",157
8,15,1983,"DS",125
8,15,1983,"OT",24
8,15,1983,"DM",44
8,15,1983,"DM",48
8,15,1983,"DM",38
8,15,1983,"DM",37
8,15,1983,"DO",41
8,15,1983,"DM",40
8,15,1983,"DO",46
8,15,1983,"DM",33
8,15,1983,"DO",50
8,15,1983,"PM",22
8,15,1983,"DM",34
8,15,1983,"DM",47
8,15,1983,"DM",49
8,15,1983,"DO",38
8,15,1983,"NL",113
8,15,1983,"DM",32
8,15,1983,"DM",34
8,15,1983,"PP",15
8,15,1983,"DM",30
8,15,1983,"PE",15
8,15,1983,"DM",40
8,15,1983,"DM",30
8,15,1983,"DM",45
8,15,1983,"PP",14
8,15,1983,"DM",49
8,15,1983,"OT",21
8,15,1983,"OT",45
8,15,1983,"NL",171
8,15,1983,"DM",37
8,15,1983,"DO",48
8,15,1983,"DS",146
8,15,1983,"OT",24
8,15,1983,"DS",133
8,15,1983,"NL",208
8,15,1983,"NL",187
8,16,1983,"PP",14
8,16,1983,"OL",37
8,16,1983,"DO",42
8,16,1983,"DM",38
8,16,1983,"PF",7
8,16,1983,"DO",48
8,16,1983,"OL",31
8,16,1983,"PF",8
8,16,1983,"DS",152
8,16,1983,"PF",7
8,16,1983,"RM",14
8,16,1983,"DM",34
8,16,1983,"DS",120
8,16,1983,"PF",7
8,16,1983,"OT",26
8,16,1983,"DS",131
8,16,1983,"NL",120
8,16,1983,"DM",38
8,16,1983,"DM",38
8,16,1983,"OT",22
8,16,1983,"DM",44
8,16,1983,"DM",40
8,16,1983,"DM",38
8,16,1983,"PF",8
8,16,1983,"DS",130
8,16,1983,"DM",34
8,16,1983,"DS",129
8,16,1983,"OT",25
8,16,1983,"DM",31
8,16,1983,"PM",20
8,16,1983,"DM",26
8,16,1983,"NL",185
8,16,1983,"DM",35
8,16,1983,"DS",124
8,16,1983,"DS",127
8,16,1983,"PP",12
8,16,1983,"DM",46
8,16,1983,"PF",8
8,16,1983,"PP",18
8,16,1983,"OT",26
8,16,1983,"PF",10
8,16,1983,"DS",150
8,16,1983,"PP",11
8,16,1983,"DM",28
8,16,1983,"DM",21
8,16,1983,"PP",18
8,16,1983,"NL",147
8,16,1983,"DM",29
8,16,1983,"NL",145
8,16,1983,"DM",30
8,16,1983,"DS",127
8,16,1983,"DM",36
8,16,1983,"DM",45
9,10,1983,"DS",129
9,10,1983,"NL",141
9,10,1983,"DS",128
9,10,1983,"DM",25
9,10,1983,"DM",41
9,10,1983,"PM",24
9,10,1983,"NL",158
9,10,1983,"DO",49
9,10,1983,"NL",148
9,10,1983,"DS",122
9,10,1983,"DO",45
9,10,1983,"PP",14
9,10,1983,"DM",43
9,10,1983,"NL",152
9,10,1983,"DM",42
9,10,1983,"NL",146
9,10,1983,"NL",139
9,10,1983,"DM",37
9,10,1983,"DS",138
9,10,1983,"NL",156
9,10,1983,"DO",50
9,10,1983,"DS",128
9,10,1983,"NL",248
9,10,1983,"PF",7
9,10,1983,"DM",37
9,10,1983,"DO",51
9,10,1983,"DM",45
9,10,1983,"DM",48
9,10,1983,"PE",20
9,10,1983,"DO",43
9,10,1983,"DS",126
9,10,1983,"DS",102
9,10,1983,"DM",36
9,10,1983,"DM",48
9,10,1983,"RM",13
9,10,1983,"DS",130
9,10,1983,"PE",19
9,10,1983,"DM",36
9,10,1983,"DM",36
9,10,1983,"NL",168
9,10,1983,"DM",38
9,10,1983,"DM",43
9,10,1983,"DM",33
9,10,1983,"DM",44
9,10,1983,"NL",180
9,10,1983,"NL",71
9,10,1983,"DO",37
9,10,1983,"NL",151
9,10,1983,"PM",21
9,10,1983,"DM",40
9,10,1983,"DM",51
9,10,1983,"OT",25
9,10,1983,"DS",146
9,10,1983,"DO",48
9,10,1983,"DM",42
9,10,1983,"DM",40
9,10,1983,"OT",18
9,10,1983,"NL",177
9,11,1983,"PF",7
9,11,1983,"DM",38
9,11,1983,"OL",26
9,11,1983,"DO",50
9,11,1983,"OL",32
9,11,1983,"DS",132
9,11,1983,"DS",130
9,11,1983,"DS",118
9,11,1983,"DS",145
9,11,1983,"RM",9
9,11,1983,"DM",40
9,11,1983,"PP",13
9,11,1983,"PP",13
9,11,1983,"DO",43
9,11,1983,"PF",7
9,11,1983,"DO",42
9,11,1983,"DS",149
9,11,1983,"DM",51
9,11,1983,"NL",196
9,11,1983,"DS",132
9,11,1983,"DM",42
9,11,1983,"DS",126
9,11,1983,"DM",37
9,11,1983,"DO",49
9,11,1983,"NL",146
9,11,1983,"DM",48
9,11,1983,"DM",43
9,11,1983,"DM",38
9,11,1983,"RM",13
9,11,1983,"DS",79
9,11,1983,"DM",44
9,11,1983,"DS",137
9,11,1983,"OT",24
9,11,1983,"DS",128
9,11,1983,"DO",43
9,11,1983,"DM",38
9,11,1983,"NL",139
9,11,1983,"RM",13
9,11,1983,"NL",205
9,11,1983,"DM",32
9,11,1983,"OL",34
9,11,1983,"DS",124
9,11,1983,"PF",7
9,11,1983,"PF",7
9,11,1983,"DS",144
9,11,1983,"NL",138
9,11,1983,"DS",94
9,11,1983,"DS",122
9,11,1983,"OT",24
9,11,1983,"DM",37
9,11,1983,"DO",50
9,11,1983,"PM",20
9,11,1983,"NL",161
9,11,1983,"DM",36
9,11,1983,"DM",30
9,11,1983,"PF",8
9,11,1983,"NL",141
9,11,1983,"DM",37
9,11,1983,"PP",14
9,11,1983,"DO",39
9,11,1983,"DM",39
9,11,1983,"PP",17
9,11,1983,"PP",18
9,11,1983,"DO",55
9,11,1983,"NL",148
9,11,1983,"DM",48
9,11,1983,"OL",28
9,11,1983,"NL",175
9,11,1983,"DS",122
9,11,1983,"DS",146
9,11,1983,"DM",43
9,11,1983,"DS",112
9,11,1983,"DM",41
9,11,1983,"DS",125
9,11,1983,"DM",39
10,15,1983,"DS",130
10,15,1983,"PM",22
10,15,1983,"DS",122
10,15,1983,"OL",33
10,15,1983,"PF",6
10,15,1983,"NL",164
10,15,1983,"PF",7
10,15,1983,"DS",136
10,15,1983,"NL",256
10,15,1983,"RM",6
10,15,1983,"DS",135
10,15,1983,"DM",41
10,15,1983,"DO",33
10,15,1983,"DM",40
10,15,1983,"DM",42
10,15,1983,"DS",119
10,15,1983,"DS",126
10,15,1983,"DM",39
10,15,1983,"DO",44
10,15,1983,"DS",105
10,15,1983,"OL",38
10,15,1983,"DM",43
10,15,1983,"RM",8
10,15,1983,"DO",51
10,15,1983,"DM",36
10,15,1983,"DS",125
10,15,1983,"OT",26
10,15,1983,"OT",25
10,15,1983,"OT",29
10,15,1983,"DS",127
10,15,1983,"PM",23
10,15,1983,"DM",38
10,15,1983,"DM",38
10,15,1983,"DM",39
10,15,1983,"NL",233
10,15,1983,"DM",38
10,15,1983,"DM",40
10,15,1983,"OT",23
10,15,1983,"DM",42
10,15,1983,"DM",43
10,15,1983,"PF",7
10,15,1983,"DO",46
10,15,1983,"DO",53
10,15,1983,"PE",17
10,15,1983,"PE",20
10,15,1983,"DS",150
10,15,1983,"DS",132
10,15,1983,"DM",46
10,15,1983,"NL",131
10,15,1983,"DM",45
10,15,1983,"DM",43
10,15,1983,"OT",25
10,16,1983,"DS",144
10,16,1983,"NL",226
10,16,1983,"DO",34
10,16,1983,"DM",37
10,16,1983,"DM",37
10,16,1983,"NL",184
10,16,1983,"DS",91
10,16,1983,"DS",105
10,16,1983,"NL",207
10,16,1983,"DM",35
10,16,1983,"OT",28
10,16,1983,"OT",26
10,16,1983,"DS",136
10,16,1983,"DO",54
10,16,1983,"DO",46
10,16,1983,"DM",37
10,16,1983,"DS",127
10,16,1983,"DM",38
10,16,1983,"NL",165
10,16,1983,"DS",112
10,16,1983,"DS",151
10,16,1983,"OT",27
10,16,1983,"DM",36
10,16,1983,"NL",188
10,16,1983,"DO",40
10,16,1983,"DM",37
10,16,1983,"DO",47
10,16,1983,"OT",24
10,16,1983,"DM",47
10,16,1983,"DM",37
10,16,1983,"DM",38
10,16,1983,"DS",134
10,16,1983,"DS",126
10,16,1983,"DM",38
10,16,1983,"DS",131
10,16,1983,"NL",151
10,16,1983,"DS",137
10,16,1983,"NL",158
10,16,1983,"DM",37
10,16,1983,"DM",42
10,16,1983,"RM",9
10,16,1983,"DM",40
10,16,1983,"DO",53
